"","sample_names.1.","Phylum","Class","Order","Family","Genus","Species","SUM"
"16408","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Gracilibacteria","Gracilibacteria_or","Gracilibacteria_fa","Gracilibacteria_ge",NA,12
"16409","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Gracilibacteria","Gracilibacteria_unclassified","Gracilibacteria_unclassified","Gracilibacteria_unclassified",NA,28
"16410","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge",NA,38
"16411","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Microgenomatia","Candidatus_Gottesmanbacteria","Candidatus_Gottesmanbacteria_fa","Candidatus_Gottesmanbacteria_ge",NA,4
"16412","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Microgenomatia","Candidatus_Levybacteria","Candidatus_Levybacteria_fa","Candidatus_Levybacteria_ge",NA,6
"16413","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Microgenomatia","Candidatus_Shapirobacteria","Candidatus_Shapirobacteria_fa","Candidatus_Shapirobacteria_ge",NA,5
"16414","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Microgenomatia","Microgenomatia_unclassified","Microgenomatia_unclassified","Microgenomatia_unclassified",NA,7
"16415","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Parcubacteria","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria_fa","Candidatus_Adlerbacteria_ge",NA,4
"16416","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria_fa","Candidatus_Kaiserbacteria_ge",NA,10
"16417","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Parcubacteria","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria_fa","Candidatus_Nomurabacteria_ge",NA,3
"16418","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Parcubacteria","Candidatus_Vogelbacteria","Candidatus_Vogelbacteria_fa","Candidatus_Vogelbacteria_ge",NA,1
"16419","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Parcubacteria","Parcubacteria_or","Parcubacteria_fa","Parcubacteria_ge",NA,5
"16420","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Parcubacteria","Parcubacteria_unclassified","Parcubacteria_unclassified","Parcubacteria_unclassified",NA,79
"16421","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Patescibacteria_unclassified","Patescibacteria_unclassified","Patescibacteria_unclassified","Patescibacteria_unclassified",NA,15
"16422","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","Saccharimonadaceae_ge",NA,1
"16423","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales_fa","Saccharimonadales_ge",NA,1
"16424","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","WS6_(Dojkabacteria)","WS6_(Dojkabacteria)_or","WS6_(Dojkabacteria)_fa","WS6_(Dojkabacteria)_ge",NA,1
"16425","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","PAUC34f","PAUC34f_cl","PAUC34f_or","PAUC34f_fa","PAUC34f_ge",NA,50
"16426","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","028H05-P-BN-P5","028H05-P-BN-P5_or","028H05-P-BN-P5_fa","028H05-P-BN-P5_ge",NA,1
"16427","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","OM190","OM190_or","OM190_fa","OM190_ge",NA,17
"16428","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Phycisphaerae","MSBL9","MSBL9_unclassified","MSBL9_unclassified",NA,4
"16429","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","FS140-16B-02_marine_group",NA,15
"16430","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL-ETNP-F27",NA,26
"16431","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaeraceae_unclassified",NA,1
"16432","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Pla3_lineage","Pla3_lineage_or","Pla3_lineage_fa","Pla3_lineage_ge",NA,31
"16433","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Pla4_lineage","Pla4_lineage_or","Pla4_lineage_fa","Pla4_lineage_ge",NA,7
"16434","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA,7
"16435","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage",NA,1
"16436","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellulaceae_unclassified",NA,22
"16437","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula",NA,5
"16438","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Planctomycetacia","Planctomycetacia_unclassified","Planctomycetacia_unclassified","Planctomycetacia_unclassified",NA,3
"16439","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetales_unclassified","Planctomycetales_unclassified",NA,1
"16440","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Planctomycetes","Planctomycetes_unclassified","Planctomycetes_unclassified","Planctomycetes_unclassified","Planctomycetes_unclassified",NA,22
"16441","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Poribacteria","Poribacteria_cl","Poribacteria_or","Poribacteria_fa","Poribacteria_ge",NA,60
"16442","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Protalveolata","Syndiniales","Syndiniales_or","Syndiniales_Group_I","Syndiniales_Group_I_ge",NA,10
"16443","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Protalveolata","Syndiniales","Syndiniales_or","Syndiniales_Group_III","Syndiniales_Group_III_ge",NA,1
"16444","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Protalveolata","Syndiniales","Syndiniales_or","Syndiniales_or_unclassified","Syndiniales_or_unclassified",NA,4
"16445","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified",NA,393
"16446","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA,1
"16447","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA,24
"16448","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacteraceae_unclassified",NA,11
"16449","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Temperatibacteraceae","Temperatibacter",NA,8
"16450","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116_clade","OCS116_clade_ge",NA,13
"16451","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculaceae_unclassified",NA,2
"16452","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum",NA,159
"16453","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Candidatus_Puniceispirillum",NA,12
"16454","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade_ge",NA,111
"16455","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade_unclassified",NA,19
"16456","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","A0839_ge",NA,8
"16457","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Beijerinckiaceae_unclassified",NA,35
"16458","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA,7
"16459","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA,45
"16460","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer",NA,5
"16461","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium",NA,125
"16462","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobiaceae_unclassified",NA,72
"16463","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_unclassified","Rhizobiales_unclassified",NA,49
"16464","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Thermopetrobacteraceae","Thermopetrobacter",NA,4
"16465","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA,6
"16466","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga",NA,3
"16467","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter",NA,5
"16468","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacteraceae_unclassified",NA,16
"16469","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus",NA,2
"16470","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ascidiaceihabitans",NA,16
"16471","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified",NA,188
"16472","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria",NA,11
"16473","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group_ge",NA,87
"16474","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Magnetospira",NA,3
"16475","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured",NA,22
"16476","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_unclassified","Rhodospirillales_unclassified",NA,28
"16477","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","AB1_ge",NA,3
"16478","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","Midichloriaceae","MD3-55",NA,1
"16479","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira",NA,12
"16480","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsiaceae_unclassified",NA,2
"16481","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiales_fa","Rickettsiales_ge",NA,1
"16482","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiales_unclassified","Rickettsiales_unclassified",NA,5
"16483","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","S25-593_ge",NA,18
"16484","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_I_ge",NA,9
"16485","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_I_unclassified",NA,67
"16486","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia",NA,39
"16487","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ib",NA,21
"16488","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","uncultured",NA,8
"16489","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II_ge",NA,28
"16490","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_IV","Clade_IV_ge",NA,43
"16491","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","SAR11_clade_unclassified","SAR11_clade_unclassified",NA,121
"16492","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","uncultured","uncultured_ge",NA,7
"16493","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","AT-s3-44",NA,61
"16494","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Sneathiellaceae_unclassified",NA,1
"16495","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,2
"16496","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter",NA,9
"16497","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sandaracinobacter",NA,1
"16498","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,24
"16499","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_unclassified",NA,137
"16500","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,43
"16501","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75_clade",NA,34
"16502","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Thalassobaculales_unclassified","Thalassobaculales_unclassified",NA,13
"16503","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured_ge",NA,10
"16504","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovoracaceae_unclassified",NA,11
"16505","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter",NA,6
"16506","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA,5
"16507","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",NA,35
"16508","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria_unclassified","Deltaproteobacteria_unclassified","Deltaproteobacteria_unclassified",NA,245
"16509","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfarculaceae_unclassified",NA,6
"16510","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans",NA,1
"16511","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfocarbo",NA,1
"16512","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter",NA,8
"16513","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacteraceae_unclassified",NA,248
"16514","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacterium",NA,13
"16515","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfocella",NA,6
"16516","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,5
"16517","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfonema",NA,2
"16518","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Sva0081_sediment_group",NA,8
"16519","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacterales_unclassified","Desulfobacterales_unclassified",NA,9
"16520","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbaceae_unclassified",NA,115
"16521","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",NA,54
"16522","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfocapsa",NA,5
"16523","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea",NA,3
"16524","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Dissulfuribacter",NA,3
"16525","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","MSBL7",NA,4
"16526","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfofervidales","Desulfofervidaceae","Candidatus_Desulfofervidus",NA,10
"16527","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfohalobiaceae_unclassified",NA,14
"16528","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfothermus",NA,5
"16529","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,10
"16530","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionales_unclassified","Desulfovibrionales_unclassified",NA,6
"16531","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonadaceae_unclassified",NA,4
"16532","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromusa",NA,38
